[Gene ID]	[source_id]	[Input Ortholog(s)]	
CNC02175	CNC02175-t26_1	 CNAG_01713	
CNC02180	CNC02180-t26_1	 CNAG_01714	
CNC02190	CNC02190-t26_1	 CNAG_01715	
CNC02200	CNC02200-t26_1	 CNAG_01716	
CNC02210	CNC02210-t26_1	 CNAG_01717	
CNC02220	CNC02220-t26_1	 CNAG_01718	
CNC02230	CNC02230-t26_1	 CNAG_01719	
CNC02240	CNC02240-t26_1	 CNAG_01720	
CNC02250	CNC02250-t26_1	 CNAG_01721	
CNC02260	CNC02260-t26_1	 CNAG_01722	
CNC02270	CNC02270-t26_1	 CNAG_01723	
CNC02300	CNC02300.mRNA	 CNAG_12996	
CNC02310	CNC02310-t26_1	 CNAG_01726	
CNC02320	CNC02320-t26_1	 CNAG_01727, CNAG_01750	
CNC02330	CNC02330-t26_1	 CNAG_01728	
CNC02340	CNC02340-t26_1	 CNAG_01729	
CNC02350	CNC02350-t26_1	 CNAG_01730	
CNC02355	CNC02355-t26_1	 CNAG_12997	
CNC02360	CNC02360-t26_1	 CNAG_01731	
CNC02370	CNC02370-t26_1	 CNAG_01732	
CNC02380	CNC02380-t26_1	 CNAG_01733	
CNC02390	CNC02390-t26_1	 CNAG_01734	
CNC02400	CNC02400-t26_1	 CNAG_01735	
CNC02405	CNC02405-t26_1	 CNAG_01736	
CNC02410	CNC02410-t26_1	 CNAG_01737	
CNC02420	CNC02420-t26_1	 CNAG_01738	
CNC02430	CNC02430-t26_1	 CNAG_01739	
CNC02430	CNC02430-t26_2	 CNAG_01739	
CNC02440	CNC02440-t26_1	 CNAG_01740	
CNC02445	CNC02445-t26_1	 CNAG_01741	
CNC02450	CNC02450-t26_1	 CNAG_01742	
CNC02460	CNC02460-t26_1	 CNAG_01743	
CNC02470	CNC02470-t26_1	 CNAG_01744	
CNC02480	CNC02480-t26_1	 CNAG_01745	
CNC02490	CNC02490-t26_1	 CNAG_01746	
CNC02500	CNC02500-t26_1	 CNAG_07599	
CNC02510	CNC02510-t26_1	 CNAG_07600	
CNC02515	CNC02515-t26_1	 CNAG_01749	
CNC02520	CNC02520-t26_1	 CNAG_01727, CNAG_01750	
CNC02530	CNC02530-t26_1	 CNAG_01751	
CNC02540	CNC02540-t26_1	 CNAG_01752	
CNC02550	CNC02550-t26_1	 CNAG_01753	
CNC02560	CNC02560-t26_1	 CNAG_01754	
CNC02560	CNC02560-t26_2	 CNAG_01754	
CNC02570	CNC02570-t26_1	 CNAG_01755	
CNC02580	CNC02580-t26_1	 CNAG_01756	
CNC02590	CNC02590-t26_1	 CNAG_01758	
CNC02600	CNC02600-t26_1	 CNAG_01759	
CNC02610	CNC02610-t26_1	 CNAG_01760	
CNC02620	CNC02620-t26_1	 CNAG_01761	
CNC02630	CNC02630-t26_1	 CNAG_08008	
CNC02640	CNC02640-t26_1	 CNAG_01763, CNAG_01764	
CNC02650	CNC02650-t26_1	 CNAG_01763, CNAG_01764	
CNC02660	CNC02660-t26_1	 CNAG_01765	
CNC02670	CNC02670-t26_1	 CNAG_07604	
CNC02680	CNC02680-t26_1	 CNAG_01768	
CNC02690	CNC02690-t26_1	 CNAG_01769	
CNC02700	CNC02700-t26_1	 CNAG_01770	
CNC02710	CNC02710-t26_1	 CNAG_01771	
CNC02720	CNC02720-t26_1	 CNAG_01772	
CNC02730	CNC02730-t26_1	 CNAG_01773	
CNC02740	CNC02740-t26_1	 CNAG_07605	
CNC02750	CNC02750-t26_1	 CNAG_01776	
CNC02760	CNC02760-t26_1	 CNAG_01777, CNAG_01794	
CNC02770	CNC02770-t26_1	 CNAG_01778	
CNC02780	CNC02780-t26_1	 CNAG_01779	
CNC02790	CNC02790-t26_1	 CNAG_01780	
CNC02800	CNC02800-t26_1	 CNAG_01788	
CNC02805	CNC02805-t26_1	 CNAG_01789	
CNC02810	CNC02810-t26_1	 CNAG_01790	
CNC02820	CNC02820-t26_1	 CNAG_01791	
CNC02830	CNC02830-t26_1	 CNAG_01792	
CNC02840	CNC02840-t26_1	 CNAG_01793	
CNC02840	CNC02840-t26_2	 CNAG_01793	
CNC02850	CNC02850-t26_1	 CNAG_01777, CNAG_01794	
CNC02860	CNC02860-t26_1	 CNAG_01795	
CNC02870	CNC02870-t26_1	 CNAG_01796	
CNC02880	CNC02880-t26_1	 CNAG_01797	
CNC02885	CNC02885-t26_1	 CNAG_08009	
CNC02890	CNC02890-t26_1	 CNAG_01798	
CNC02900	CNC02900-t26_1	 CNAG_01799	
CNC02910	CNC02910-t26_1	 CNAG_01800	
CNC02920	CNC02920-t26_1	 CNAG_01802	
CNC02930	CNC02930-t26_1	 CNAG_01803	
CNC02950	CNC02950-t26_1	 CNAG_01806	
CNC02960	CNC02960-t26_1	 CNAG_01807	
CNC02970	CNC02970-t26_1	 CNAG_01808	
CNC02980	CNC02980-t26_1	 CNAG_01809	
CNC02990	CNC02990-t26_1	 CNAG_01810	
CNC03000	CNC03000-t26_1	 CNAG_01811	
CNC03010	CNC03010-t26_1	 CNAG_01812	
CNC03020	CNC03020-t26_1	 CNAG_01813	
CNC03030	CNC03030-t26_1	 CNAG_01814	
CNC03040	CNC03040-t26_1	 CNAG_01815	
CNC03045	CNC03045-t26_1	 CNAG_01816	
CNC03050	CNC03050-t26_1	 CNAG_01817	
CNC03060	CNC03060-t26_1	 CNAG_01818	
CNC03070	CNC03070-t26_1	 CNAG_01819	
CNC03080	CNC03080-t26_1	 CNAG_01820	
CNC03080	CNC03080-t26_2	 CNAG_01820	
CNC03090	CNC03090-t26_1	 CNAG_01821	
CNC03100	CNC03100-t26_1	 CNAG_01822	
CNC03110	CNC03110-t26_1	 CNAG_01823	
CNC03120	CNC03120-t26_1	 CNAG_01824	
CNC03125	CNC03125-t26_1	 CNAG_01825	
CNC03130	CNC03130-t26_1	 CNAG_01826	
CNC03140	CNC03140-t26_1	 CNAG_01827	
CNC03150	CNC03150-t26_1	 CNAG_01828	
CNC03160	CNC03160-t26_1	 CNAG_07607	
CNC03170	CNC03170-t26_1	 CNAG_07608	
CNC03180	CNC03180-t26_1	 CNAG_07609	
CNC03190	CNC03190-t26_1	 CNAG_01832	
CNC03200	CNC03200-t26_1	 CNAG_01833	
CNC03210	CNC03210-t26_1	 CNAG_01834	
CNC03210	CNC03210-t26_2	 CNAG_01834	
CNC03220	CNC03220-t26_1	 CNAG_01835	
CNC03230	CNC03230-t26_1	 CNAG_01836	
CNC03240	CNC03240-t26_1	 CNAG_01837	
CNC03250	CNC03250-t26_1	 CNAG_01839	
CNC03260	CNC03260-t26_1	 CNAG_01840	
CNC03265	CNC03265-t26_1	 CNAG_01841	
CNC03270	CNC03270-t26_1	 CNAG_01842	
CNC03280	CNC03280-t26_1	 CNAG_01843	
CNC03290	CNC03290-t26_1	 CNAG_01844	
CNC03300	CNC03300-t26_1	 CNAG_01845	
CNC03300	CNC03300-t26_2	 CNAG_01845	
CNC03310	CNC03310-t26_1	 CNAG_01846	
CNC03320	CNC03320-t26_1	 CNAG_01847	
CNC03330	CNC03330-t26_1	 CNAG_01848	
CNC03340	CNC03340-t26_1	 CNAG_01850	
CNC03350	CNC03350-t26_1	 CNAG_01851	
CNC03360	CNC03360-t26_1	 CNAG_01852	
CNC03370	CNC03370-t26_1	 CNAG_01853	
CNC03380	CNC03380-t26_1	 CNAG_01854	
CNC03390	CNC03390-t26_1	 CNAG_01855	
CNC03400	CNC03400-t26_1	 CNAG_01856	
CNC03410	CNC03410-t26_1	 CNAG_01857	
CNC03420	CNC03420-t26_1	 CNAG_02714	
CNC03430	CNC03430-t26_1	 CNAG_02715	
CNC03440	CNC03440-t26_1	 CNAG_02716	
CNC03450	CNC03450-t26_1	 CNAG_02717	
CNC03460	CNC03460-t26_1	 CNAG_02718	
CNC03480	CNC03480-t26_1	 CNAG_02720	
CNC03490	CNC03490-t26_1	 CNAG_02721	
CNC03490	CNC03490-t26_2	 CNAG_02721	
CNC03500	CNC03500-t26_1	 CNAG_02722	
CNC03510	CNC03510-t26_1	 CNAG_02723	
CNC03520	CNC03520-t26_1	 CNAG_02724	
CNC03530	CNC03530-t26_1	 CNAG_02725	
CNC03540	CNC03540-t26_1	 CNAG_02726	
CNC03545	CNC03545-t26_1	 CNAG_02727	
CNC03550	CNC03550-t26_1	 CNAG_02728	
CNC03555	CNC03555-t26_1	 CNAG_02729	
CNC03560	CNC03560-t26_1	 CNAG_02730	
CNC03570	CNC03570-t26_1	 CNAG_07524	
CNC03580	CNC03580-t26_1	 CNAG_02733	
CNC03605	CNC03605-t26_1	 CNAG_02735	
CNC03610	CNC03610-t26_1	 CNAG_02736	
CNC03620	CNC03620-t26_1	 CNAG_02737	
CNC03630	CNC03630-t26_1	 CNAG_02738	
CNC03640	CNC03640-t26_1	 CNAG_02739	
CNC03650	CNC03650-t26_1	 CNAG_02740	
CNC03660	CNC03660-t26_1	 CNAG_02741	
CNC03670	CNC03670-t26_1	 CNAG_02742, CNAG_02745	
CNC03680	CNC03680-t26_1	 CNAG_02742, CNAG_02745	
CNC03690	CNC03690-t26_1	 CNAG_02747	
CNC03700	CNC03700-t26_1	 CNAG_02748	
CNC03710	CNC03710-t26_1	 CNAG_02749	
CNC03720	CNC03720-t26_1	 CNAG_02750	
CNC03730	CNC03730-t26_1	 CNAG_02751	
CNC03740	CNC03740-t26_1	 CNAG_02752	
CNC03750	CNC03750-t26_1	 CNAG_02753	
CNC03760	CNC03760-t26_1	 CNAG_02754	
CNC03770	CNC03770-t26_1	 CNAG_02755	
CNC03780	CNC03780-t26_1	 CNAG_02756	
CNC03790	CNC03790-t26_1	 CNAG_02757	
CNC03800	CNC03800-t26_1	 CNAG_02758	
CNC03810	CNC03810-t26_1	 CNAG_02759	
CNC03820	CNC03820-t26_1	 CNAG_02760	
CNC03830	CNC03830-t26_1	 CNAG_02761	
CNC03840	CNC03840-t26_1	 CNAG_02762	
CNC03850	CNC03850-t26_1	 CNAG_02763	
CNC03860	CNC03860-t26_1	 CNAG_02764	
CNC03870	CNC03870-t26_1	 CNAG_02765	
CNC03880	CNC03880-t26_1	 CNAG_02766	
CNC03890	CNC03890-t26_1	 CNAG_02767	
CNC03895	CNC03895-t26_1	 CNAG_02768	
CNC03900	CNC03900-t26_1	 CNAG_02769	
CNC03910	CNC03910-t26_1	 CNAG_02770	
CNC03920	CNC03920-t26_1	 CNAG_02771	
CNC03925	CNC03925-t26_1	 CNAG_02772	
CNC03930	CNC03930-t26_1	 CNAG_02774	
CNC03940	CNC03940-t26_1	 CNAG_02773	
CNC03950	CNC03950-t26_1	 CNAG_02775	
CNC03960	CNC03960-t26_1	 CNAG_02777	
CNC03970	CNC03970-t26_1	 CNAG_02779	
CNC03980	CNC03980-t26_1	 CNAG_02780	
CNC03990	CNC03990-t26_1	 CNAG_02781	
CNC04000	CNC04000-t26_1	 CNAG_02782	
CNC04010	CNC04010-t26_1	 CNAG_02783	
CNC04020	CNC04020-t26_1	 CNAG_02784	
CNC04030	CNC04030-t26_1	 CNAG_02785	
CNC04040	CNC04040-t26_1	 CNAG_02786	
CNC04050	CNC04050-t26_1	 CNAG_02787	
CNC04060	CNC04060-t26_1	 CNAG_02788	
CNC04070	CNC04070-t26_1	 CNAG_02789	
CNC04080	CNC04080-t26_1	 CNAG_02790	
CNC04100	CNC04100-t26_1	 CNAG_02791	
CNC04110	CNC04110-t26_1	 CNAG_02792	
CNC04120	CNC04120-t26_1	 CNAG_02793	
CNC04130	CNC04130-t26_1	 CNAG_02794	
CNC04140	CNC04140-t26_1	 CNAG_02795	
CNC04150	CNC04150-t26_1	 CNAG_02796	
CNC04160	CNC04160-t26_1	 CNAG_02797	
CNC04170	CNC04170-t26_1	 CNAG_02798	
CNC04180	CNC04180-t26_1	 CNAG_02799	
CNC04190	CNC04190-t26_1	 CNAG_02800	
CNC04200	CNC04200-t26_1	 CNAG_02801	
CNC04210	CNC04210-t26_1	 CNAG_02802	
CNC04215	CNC04215-t26_1	 CNAG_02803	
CNC04220	CNC04220-t26_1	 CNAG_02804	
CNC04230	CNC04230-t26_1	 CNAG_02805	
CNC04240	CNC04240-t26_1	 CNAG_02806	
CNC04260	CNC04260-t26_1	 CNAG_07522	
CNC04270	CNC04270-t26_1	 CNAG_02809	
CNC04280	CNC04280-t26_1	 CNAG_02810	
CNC04290	CNC04290-t26_1	 CNAG_02811	
CNC04300	CNC04300-t26_1	 CNAG_02812	
CNC04305	CNC04305-t26_1	 CNAG_02813	
CNC04310	CNC04310-t26_1	 CNAG_02814, CNAG_02815	
CNC04320	CNC04320-t26_1	 CNAG_02814, CNAG_02815	
CNC04330	CNC04330-t26_1	 CNAG_02816	
CNC04340	CNC04340-t26_1	 CNAG_02817	
CNC04350	CNC04350-t26_1	 CNAG_02818	
CNC04360	CNC04360-t26_1	 CNAG_02819	
CNC04370	CNC04370-t26_1	 CNAG_02820	
CNC04380	CNC04380-t26_1	 CNAG_02821	
CNC04390	CNC04390-t26_1	 CNAG_02822	
CNC04400	CNC04400-t26_1	 CNAG_02823	
CNC04410	CNC04410-t26_1	 CNAG_02824	
CNC04415	CNC04415-t26_1	 CNAG_07521	
CNC04420	CNC04420-t26_1	 CNAG_02825	
CNC04430	CNC04430-t26_1	 CNAG_02826	
CNC04440	CNC04440-t26_1	 CNAG_02827	
CNC04450	CNC04450-t26_1	 CNAG_02828	
CNC04460	CNC04460-t26_1	 CNAG_02829	
CNC04470	CNC04470-t26_1	 CNAG_02830	
CNC04480	CNC04480-t26_1	 CNAG_07520	
CNC04490	CNC04490-t26_1	 CNAG_02833	
CNC04500	CNC04500.mRNA	 CNAG_02834	
CNC04510	CNC04510-t26_1	 CNAG_07519	
CNC04520	CNC04520-t26_1	 CNAG_07518	
CNC04530	CNC04530-t26_1	 CNAG_07517	
CNC04540	CNC04540-t26_1	 CNAG_02838	
CNC04560	CNC04560-t26_1	 CNAG_02839, CNAG_02840	
CNC04570	CNC04570-t26_1	 CNAG_02841	
CNC04580	CNC04580-t26_1	 CNAG_02842	
CNC04590	CNC04590-t26_1	 CNAG_02843	
CNC04590	CNC04590-t26_2	 CNAG_02843	
CNC04600	CNC04600-t26_1	 CNAG_02844	
CNC04610	CNC04610-t26_1	 CNAG_02845	
CNC04620	CNC04620-t26_1	 CNAG_02846	
CNC04630	CNC04630-t26_1	 CNAG_02847	
CNC04640	CNC04640-t26_1	 CNAG_02848	
CNC04645	CNC04645-t26_1	 CNAG_02972	
CNC04660	CNC04660-t26_1	 CNAG_02849	
CNC04670	CNC04670-t26_1	 CNAG_02850	
CNC04680	CNC04680-t26_1	 CNAG_02851	
CNC04690	CNC04690-t26_1	 CNAG_02852	
CNC04700	CNC04700-t26_1	 CNAG_02853	
CNC04710	CNC04710-t26_1	 CNAG_02854	
CNC04720	CNC04720-t26_1	 CNAG_02855	
CNC04730	CNC04730-t26_1	 CNAG_02856	
CNC04740	CNC04740-t26_1	 CNAG_02857	
CNC04750	CNC04750-t26_1	 CNAG_02858	
CNC04760	CNC04760-t26_1	 CNAG_02859	
CNC04760	CNC04760-t26_2	 CNAG_02859	
CNC04770	CNC04770-t26_1	 CNAG_02860	
CNC04790	CNC04790-t26_1	 CNAG_02861	
CNC04800	CNC04800-t26_1	 CNAG_02862	
CNC04803	CNC04803-t26_1	 CNAG_02864, CNAG_02865	
CNC04805	CNC04805-t26_1	 CNAG_02864, CNAG_02865	
CNC04810	CNC04810-t26_1	 CNAG_02866	
CNC04810	CNC04810-t26_2	 CNAG_02866	
CNC04820	CNC04820-t26_1	 CNAG_02867	
CNC04830	CNC04830-t26_1	 CNAG_02868	
CNC04835	CNC04835-t26_1	 CNAG_02869	
CNC04840	CNC04840-t26_1	 CNAG_02870	
CNC04850	CNC04850-t26_1	 CNAG_02871	
CNC04855	CNC04855-t26_1	 CNAG_02872	
CNC04860	CNC04860-t26_1	 CNAG_02873	
CNC04870	CNC04870-t26_1	 CNAG_02874	
CNC04880	CNC04880-t26_1	 CNAG_02875	
CNC04890	CNC04890-t26_1	 CNAG_02876	
CNC04900	CNC04900-t26_1	 CNAG_02877	
CNC04910	CNC04910-t26_1	 CNAG_02878	
CNC04920	CNC04920-t26_1	 CNAG_02879	
CNC04920	CNC04920-t26_2	 CNAG_02879	
CNC04930	CNC04930-t26_1	 CNAG_02880	
CNC04940	CNC04940-t26_1	 CNAG_02881	
CNC04945	CNC04945-t26_1	 CNAG_02882	
CNC04945	CNC04945-t26_2	 CNAG_02882	
CNC04950	CNC04950.mRNA	 CNAG_12245	
CNC04960	CNC04960-t26_1	 CNAG_02883	
CNC04970	CNC04970-t26_1	 CNAG_02884	
CNC04980	CNC04980-t26_1	 CNAG_02885	
CNC04990	CNC04990-t26_1	 CNAG_02886	
CNC05000	CNC05000-t26_1	 CNAG_07514	
CNC05010	CNC05010-t26_1	 CNAG_02888	
CNC05020	CNC05020-t26_1	 CNAG_02889	
CNC05030	CNC05030-t26_1	 CNAG_02890	
CNC05040	CNC05040-t26_1	 CNAG_02891	
CNC05050	CNC05050-t26_1	 CNAG_02892	
CNC05060	CNC05060-t26_1	 CNAG_02893	
CNC05065	CNC05065-t26_1	 CNAG_02894	
CNC05070	CNC05070-t26_1	 CNAG_02895	
CNC05080	CNC05080-t26_1	 CNAG_02896	
CNC05090	CNC05090-t26_1	 CNAG_02897	
CNC05100	CNC05100-t26_1	 CNAG_02898	
CNC05110	CNC05110-t26_1	 CNAG_02900	
CNC05120	CNC05120-t26_1	 CNAG_02901	
CNC05130	CNC05130-t26_1	 CNAG_02902	
CNC05140	CNC05140-t26_1	 CNAG_02903	
CNC05145	CNC05145-t26_1	 CNAG_02904	
CNC05150	CNC05150-t26_1	 CNAG_02905	
CNC05160	CNC05160-t26_1	 CNAG_02906	
CNC05170	CNC05170-t26_1	 CNAG_02907	
CNC05180	CNC05180-t26_1	 CNAG_07513	
CNC05200	CNC05200-t26_1	 CNAG_02910	
CNC05210	CNC05210-t26_1	 CNAG_02911	
CNC05220	CNC05220-t26_1	 CNAG_02912	
CNC05230	CNC05230-t26_1	 CNAG_02913	
CNC05240	CNC05240-t26_1	 CNAG_02914	
CNC05250	CNC05250-t26_1	 CNAG_02915	
CNC05260	CNC05260-t26_1	 CNAG_02916	
CNC05270	CNC05270-t26_1	 CNAG_02917	
CNC05280	CNC05280-t26_1	 CNAG_02918	
CNC05290	CNC05290-t26_1	 CNAG_02920	
CNC05300	CNC05300-t26_1	 CNAG_02921	
CNC05310	CNC05310-t26_1	 CNAG_02922	
CNC05320	CNC05320-t26_1	 CNAG_02923	
CNC05330	CNC05330-t26_1	 CNAG_02924	
CNC05340	CNC05340-t26_1	 CNAG_02925	
CNC05345	CNC05345-t26_1	 CNAG_02926	
CNC05350	CNC05350-t26_1	 CNAG_02927	
CNC05360	CNC05360-t26_1	 CNAG_02928	
CNC05370	CNC05370-t26_1	 CNAG_02929	
CNC05390	CNC05390-t26_1	 CNAG_02930	
CNC05400	CNC05400-t26_1	 CNAG_02931	
CNC05410	CNC05410-t26_1	 CNAG_02932	
CNC05420	CNC05420-t26_1	 CNAG_02933	
CNC05440	CNC05440-t26_1	 CNAG_02934	
CNC05440	CNC05440-t26_2	 CNAG_02934	
CNC05440	CNC05440-t26_3	 CNAG_02934	
CNC05440	CNC05440-t26_4	 CNAG_02934	
CNC05450	CNC05450-t26_1	 CNAG_02935	
CNC05460	CNC05460-t26_1	 CNAG_02936	
CNC05470	CNC05470-t26_1	 CNAG_02937	
CNC05480	CNC05480-t26_1	 CNAG_02938	
CNC05490	CNC05490-t26_1	 CNAG_02939	
CNC05500	CNC05500-t26_1	 CNAG_02940	
CNC05510	CNC05510-t26_1	 CNAG_02941	
CNC05520	CNC05520-t26_1	 CNAG_02942	
CNC05530	CNC05530-t26_1	 CNAG_02943	
CNC05530	CNC05530-t26_2	 CNAG_02943	
CNC05530	CNC05530-t26_3	 CNAG_02943	
CNC05540	CNC05540-t26_1	 CNAG_02944	
CNC05550	CNC05550-t26_1	 CNAG_07512	
CNC05560	CNC05560-t26_1	 CNAG_07511	
CNC05570	CNC05570-t26_1	 CNAG_02947	
CNC05580	CNC05580-t26_1	 CNAG_02948	
CNC05590	CNC05590-t26_1	 CNAG_02950	
CNC05600	CNC05600-t26_1	 CNAG_02951	
CNC05610	CNC05610-t26_1	 CNAG_02952	
CNC05620	CNC05620-t26_1	 CNAG_02953	
CNC05640	CNC05640-t26_1	 CNAG_02955	
CNC05650	CNC05650-t26_1	 CNAG_02956	
CNC05660	CNC05660-t26_1	 CNAG_07510	
CNC05660	CNC05660-t26_2	 CNAG_07510	
CNC05670	CNC05670-t26_1	 CNAG_07509	
CNC05680	CNC05680-t26_1	 CNAG_07508	
CNC05690	CNC05690-t26_1	 CNAG_02958	
CNC05700	CNC05700-t26_1	 CNAG_02959	
CNC05710	CNC05710-t26_1	 CNAG_02960	
CNC05720	CNC05720-t26_1	 CNAG_02961	
CNC05730	CNC05730-t26_1	 CNAG_02962	
CNC05740	CNC05740-t26_1	 CNAG_02963	
CNC05750	CNC05750-t26_1	 CNAG_02964	
CNC05755	CNC05755-t26_1	 CNAG_02965	
CNC05760	CNC05760-t26_1	 CNAG_02966	
CNC05770	CNC05770-t26_1	 CNAG_02967	
CNC05780	CNC05780-t26_1	 CNAG_02968	
CNC05790	CNC05790-t26_1	 CNAG_02969	
CNC05800	CNC05800-t26_1	 CNAG_07507	
CNC05810	CNC05810-t26_1	 CNAG_07506	
CNC05820	CNC05820-t26_1	 CNAG_02973	
CNC05830	CNC05830-t26_1	 CNAG_02974	
CNC05840	CNC05840-t26_1	 CNAG_02975	
CNC05850	CNC05850-t26_1	 CNAG_02976	
CNC05860	CNC05860-t26_1	 CNAG_02977	
CNC05870	CNC05870-t26_1	 CNAG_02978	
CNC05880	CNC05880-t26_1	 CNAG_02979	
CNC05890	CNC05890-t26_1	 CNAG_02980	
CNC05900	CNC05900-t26_1	 CNAG_02981	
CNC05910	CNC05910-t26_1	 CNAG_02982	
CNC05920	CNC05920-t26_1	 CNAG_02983	
CNC05920	CNC05920-t26_2	 CNAG_02983	
CNC05930	CNC05930-t26_1	 CNAG_02984	
CNC05940	CNC05940-t26_1	 CNAG_02985	
CNC05950	CNC05950-t26_1	 CNAG_02986	
CNC05955	CNC05955-t26_1	 CNAG_02987	
CNC05960	CNC05960-t26_1	 CNAG_02988	
CNC05970	CNC05970-t26_1	 CNAG_02989	
CNC05980	CNC05980-t26_1	 CNAG_02990	
CNC05990	CNC05990-t26_1	 CNAG_02991	
CNC06000	CNC06000-t26_1	 CNAG_02992	
CNC06010	CNC06010-t26_1	 CNAG_02993	
CNC06020	CNC06020-t26_1	 CNAG_02994	
CNC06020	CNC06020-t26_2	 CNAG_02994	
CNC06030	CNC06030-t26_1	 CNAG_02995	
CNC06040	CNC06040-t26_1	 CNAG_10028	
CNC06060	CNC06060-t26_1	 CNAG_02996	
CNC06070	CNC06070-t26_1	 CNAG_02997	
CNC06080	CNC06080-t26_1	 CNAG_02998	
CNC06090	CNC06090-t26_1	 CNAG_02999	
CNC06100	CNC06100-t26_1	 CNAG_03000	
CNC06110	CNC06110-t26_1	 CNAG_03001	
CNC06120	CNC06120-t26_1	 CNAG_03002	
CNC06140	CNC06140-t26_1	 CNAG_03003	
CNC06150	CNC06150-t26_1	 CNAG_03004	
CNC06160	CNC06160-t26_1	 CNAG_03005	
CNC06170	CNC06170-t26_1	 CNAG_03006	
CNC06180	CNC06180-t26_1	 CNAG_03007	
CNC06190	CNC06190-t26_1	 CNAG_03008	
CNC06200	CNC06200-t26_1	 CNAG_03009	
CNC06210	CNC06210-t26_1	 CNAG_03010	
CNC06220	CNC06220-t26_1	 CNAG_03011	
CNC06240	CNC06240-t26_1	 CNAG_01561	
CNC06245	CNC06245-t26_1	 CNAG_01560	
CNC06250	CNC06250-t26_1	 CNAG_01559	
CNC06260	CNC06260-t26_1	 CNAG_01558	
CNC06280	CNC06280-t26_1	 CNAG_01557	
CNC06290	CNC06290-t26_1	 CNAG_01556	
CNC06295	CNC06295-t26_1	 CNAG_01555	
CNC06300	CNC06300-t26_1	 CNAG_01554	
CNC06310	CNC06310-t26_1	 CNAG_01553	
CNC06320	CNC06320-t26_1	 CNAG_01552	
CNC06330	CNC06330-t26_1	 CNAG_01551	
CNC06340	CNC06340-t26_1	 CNAG_01550	
CNC06350	CNC06350-t26_1	 CNAG_01549	
CNC06360	CNC06360-t26_1	 CNAG_01548	
CNC06370	CNC06370-t26_1	 CNAG_01547	
CNC06380	CNC06380-t26_1	 CNAG_01546	
CNC06390	CNC06390-t26_1	 CNAG_01545	
CNC06400	CNC06400-t26_1	 CNAG_01544	
CNC06410	CNC06410-t26_1	 CNAG_01543	
CNC06420	CNC06420-t26_1	 CNAG_01542	
CNC06425	CNC06425-t26_1	 CNAG_01541	
CNC06430	CNC06430-t26_1	 CNAG_01540	
CNC06440	CNC06440-t26_1	 CNAG_01539	
CNC06450	CNC06450-t26_1	 CNAG_01538	
CNC06460	CNC06460-t26_1	 CNAG_01537	
CNC06470	CNC06470-t26_1	 CNAG_01536	
CNC06480	CNC06480-t26_1	 CNAG_01535	
CNC06490	CNC06490-t26_1	 CNAG_01533	
CNC06500	CNC06500-t26_1	 CNAG_01532	
CNC06510	CNC06510-t26_1	 CNAG_01531	
CNC06520	CNC06520-t26_1	 CNAG_01530	
CNC06530	CNC06530-t26_1	 CNAG_01529	
CNC06540	CNC06540-t26_1	 CNAG_01528	
CNC06550	CNC06550-t26_1	 CNAG_01527	
CNC06560	CNC06560-t26_1	 CNAG_01526	
CNC06570	CNC06570-t26_1	 CNAG_01525	
CNC06570	CNC06570-t26_2	 CNAG_01525	
CNC06580	CNC06580-t26_1	 CNAG_01524	
CNC06590	CNC06590-t26_1	 CNAG_01523	
CNC06600	CNC06600-t26_1	 CNAG_01522	
CNC06610	CNC06610-t26_1	 CNAG_01521	
CNC06620	CNC06620-t26_1	 CNAG_01520	
CNC06630	CNC06630-t26_1	 CNAG_01519	
CNC06640	CNC06640-t26_1	 CNAG_01518	
CNC06650	CNC06650-t26_1	 CNAG_07591	
CNC06660	CNC06660-t26_1	 CNAG_07590	
CNC06670	CNC06670-t26_1	 CNAG_07589	
CNC06675	CNC06675-t26_1	 CNAG_01514	
CNC06675	CNC06675-t26_2	 CNAG_01514	
CNC06680	CNC06680-t26_1	 CNAG_01513	
CNC06690	CNC06690-t26_1	 CNAG_01512	
CNC06695	CNC06695-t26_1	 CNAG_01510	
CNC06700	CNC06700-t26_1	 CNAG_01511	
CNC06710	CNC06710-t26_1	 CNAG_01510	
CNC06720	CNC06720-t26_1	 CNAG_01509	
CNC06730	CNC06730-t26_1	 CNAG_01508	
CNC06740	CNC06740-t26_1	 CNAG_01507	
CNC06750	CNC06750-t26_1	 CNAG_01506	
CNC06755	CNC06755-t26_1	 CNAG_08003	
CNC06760	CNC06760-t26_1	 CNAG_01504	
CNC06780	CNC06780-t26_1	 CNAG_01502	
CNC06790	CNC06790-t26_1	 CNAG_01501	
CNC06800	CNC06800-t26_1	 CNAG_01500	
CNC06810	CNC06810-t26_1	 CNAG_01499	
CNC06820	CNC06820-t26_1	 CNAG_01498	
CNC06830	CNC06830-t26_1	 CNAG_01497	
CNC06840	CNC06840-t26_1	 CNAG_01496	
CNC06850	CNC06850-t26_1	 CNAG_01495	
CNC06870	CNC06870-t26_1	 CNAG_01487, CNAG_01494	
CNC06875	CNC06875-t26_1	 CNAG_01493	
CNC06880	CNC06880-t26_1	 CNAG_01492	
CNC06890	CNC06890-t26_1	 CNAG_01491	
CNC06900	CNC06900-t26_1	 CNAG_01490	
CNC06910	CNC06910.mRNA	 CNAG_12956	
CNC06920	CNC06920-t26_1	 CNAG_01489	
CNC06940	CNC06940-t26_1	 CNAG_01486	
