[Gene ID]	[source_id]	[Input Ortholog(s)]	
CNAG_01839	CNAG_01839-t26_1	 CNC03250	
CNAG_01840	CNAG_01840-t26_1	 CNC03260	
CNAG_01841	CNAG_01841-t26_1	 CNC03265	
CNAG_01842	CNAG_01842-t26_1	 CNC03270	
CNAG_01843	CNAG_01843-t26_1	 CNC03280	
CNAG_01844	CNAG_01844-t26_1	 CNC03290	
CNAG_01845	CNAG_01845-t26_1	 CNC03300	
CNAG_01846	CNAG_01846-t26_1	 CNC03310	
CNAG_01847	CNAG_01847-t26_1	 CNC03320	
CNAG_01848	CNAG_01848-t26_1	 CNC03330	
CNAG_01850	CNAG_01850-t26_1	 CNC03340	
CNAG_01851	CNAG_01851-t26_1	 CNC03350	
CNAG_01852	CNAG_01852-t26_1	 CNC03360	
CNAG_01853	CNAG_01853-t26_1	 CNC03370	
CNAG_01854	CNAG_01854-t26_1	 CNC03380	
CNAG_01855	CNAG_01855-t26_1	 CNC03390	
CNAG_01856	CNAG_01856-t26_1	 CNC03400	
CNAG_01857	CNAG_01857-t26_1	 CNC03410	
CNAG_01858	CNAG_01858-t26_1	 CNK01980	
CNAG_01859	CNAG_01859-t26_1	 CNK01990	
CNAG_01860	CNAG_01860-t26_1	 CNK02000	
CNAG_01861	CNAG_01861-t26_1	 CNK02010	
CNAG_01862	CNAG_01862-t26_1	 CNK02020	
CNAG_01863	CNAG_01863-t26_1	 CNK02030	
CNAG_01864	CNAG_01864-t26_1	 CNK02040	
CNAG_01865	CNAG_01865-t26_1	 CNK02050	
CNAG_01866	CNAG_01866-t26_1	 CNK02060	
CNAG_01867	CNAG_01867-t26_1	 CNK02070	
CNAG_01868	CNAG_01868-t26_1	 CNK02080	
CNAG_01869	CNAG_01869-t26_1	 CNK02090	
CNAG_01870	CNAG_01870-t26_1	 CNK02100	
CNAG_01871	CNAG_01871-t26_1	 CNK02110	
CNAG_01872	CNAG_01872-t26_1	 CNK02120	
CNAG_01873	CNAG_01873-t26_1	 CNK02130	
CNAG_01874	CNAG_01874-t26_1	 CNK02140	
CNAG_01875	CNAG_01875-t26_1	 CNK02150	
CNAG_01876	CNAG_01876-t26_1	 CNK02160	
CNAG_01877	CNAG_01877-t26_1	 CNK02180	
CNAG_01878	CNAG_01878-t26_1	 CNK02190	
CNAG_01879	CNAG_01879-t26_1	 CNK02200	
CNAG_01880	CNAG_01880-t26_1	 CNK02210	
CNAG_01881	CNAG_01881-t26_1	 CNK02220	
CNAG_01882	CNAG_01882-t26_1	 CNK02230	
CNAG_01884	CNAG_01884-t26_1	 CNK02240	
CNAG_01885	CNAG_01885-t26_1	 CNK02250	
CNAG_01886	CNAG_01886-t26_1	 CNK02260	
CNAG_01889	CNAG_01889-t26_1	 CNK02300, CNK02340	
CNAG_01890	CNAG_01890-t26_1	 CNK02310	
CNAG_01891	CNAG_01891-t26_1	 CNK02320	
CNAG_01892	CNAG_01892-t26_1	 CNK02330	
CNAG_01893	CNAG_01893-t26_1	 CNK02300, CNK02340	
CNAG_01894	CNAG_01894-t26_1	 CNK02350	
CNAG_01895	CNAG_01895-t26_1	 CNK02360	
CNAG_01896	CNAG_01896-t26_1	 CNK02370	
CNAG_01897	CNAG_01897-t26_1	 CNK02380	
CNAG_01898	CNAG_01898-t26_1	 CNK02385	
CNAG_01899	CNAG_01899-t26_1	 CNK02390	
CNAG_01900	CNAG_01900-t26_1	 CNK02400, CNK02405	
CNAG_01901	CNAG_01901-t26_1	 CNK02400, CNK02405	
CNAG_01902	CNAG_01902-t26_1	 CNK02410	
CNAG_01903	CNAG_01903-t26_1	 CNK02450	
CNAG_01904	CNAG_01904-t26_1	 CNK02460	
CNAG_01905	CNAG_01905-t26_1	 CNK02470	
CNAG_01906	CNAG_01906-t26_1	 CNK02480	
CNAG_01907	CNAG_01907-t26_1	 CNK02500	
CNAG_01908	CNAG_01908-t26_1	 CNK02510	
CNAG_01909	CNAG_01909-t26_1	 CNK02520	
CNAG_01910	CNAG_01910-t26_1	 CNK02530	
CNAG_01911	CNAG_01911-t26_1	 CNK02540	
CNAG_01912	CNAG_01912-t26_1	 CNK02550	
CNAG_01913	CNAG_01913-t26_1	 CNK02560	
CNAG_01914	CNAG_01914-t26_1	 CNK02570	
CNAG_01915	CNAG_01915-t26_1	 CNK02580	
CNAG_01916	CNAG_01916-t26_1	 CNK02590	
CNAG_01917	CNAG_01917-t26_1	 CNK02595	
CNAG_01918	CNAG_01918-t26_1	 CNK02600	
CNAG_01919	CNAG_01919-t26_1	 CNK02610	
CNAG_01920	CNAG_01920-t26_1	 CNK02620	
CNAG_01923	CNAG_01923-t26_1	 CNK02640	
CNAG_01924	CNAG_01924-t26_1	 CNK02650	
CNAG_01925	CNAG_01925-t26_1	 CNK02660	
CNAG_01926	CNAG_01926-t26_1	 CNK02670	
CNAG_01927	CNAG_01927-t26_1	 CNK02675	
CNAG_01928	CNAG_01928-t26_1	 CNK02680	
CNAG_01929	CNAG_01929-t26_1	 CNK02690	
CNAG_01930	CNAG_01930-t26_1	 CNK02700	
CNAG_01931	CNAG_01931-t26_1	 CNK02705	
CNAG_01936	CNAG_01936-t26_1	 CNK02730	
CNAG_01938	CNAG_01938-t26_1	 CNK02740	
CNAG_01939	CNAG_01939-t26_1	 CNK02750	
CNAG_01940	CNAG_01940-t26_1	 CNK02760	
CNAG_01940	CNAG_01940-t26_2	 CNK02760	
CNAG_01941	CNAG_01941-t26_1	 CNK02770	
CNAG_01942	CNAG_01942-t26_1	 CNK02775	
CNAG_01943	CNAG_01943-t26_1	 CNK02780	
CNAG_01946	CNAG_01946-t26_1	 CNK02850	
CNAG_01947	CNAG_01947-t26_1	 CNK02860	
CNAG_01948	CNAG_01948-t26_1	 CNK02870	
CNAG_01949	CNAG_01949-t26_1	 CNK02880	
CNAG_01950	CNAG_01950-t26_1	 CNK02890	
CNAG_01950	CNAG_01950-t26_2	 CNK02890	
CNAG_01951	CNAG_01951-t26_1	 CNK02900	
CNAG_01951	CNAG_01951-t26_2	 CNK02900	
CNAG_01952	CNAG_01952-t26_1	 CNK02910	
CNAG_01952	CNAG_01952-t26_2	 CNK02910	
CNAG_01953	CNAG_01953-t26_1	 CNK02920	
CNAG_01954	CNAG_01954-t26_1	 CNK02930	
CNAG_01955	CNAG_01955-t26_1	 CNK02940	
CNAG_01956	CNAG_01956-t26_1	 CNK02945	
CNAG_01957	CNAG_01957-t26_1	 CNK02950	
CNAG_01958	CNAG_01958-t26_1	 CNK02960	
CNAG_01959	CNAG_01959-t26_1	 CNK02970	
CNAG_01960	CNAG_01960-t26_1	 CNK02980	
CNAG_01961	CNAG_01961-t26_1	 CNK02990	
CNAG_01962	CNAG_01962-t26_1	 CNK03000	
CNAG_01963	CNAG_01963-t26_1	 CNK03010	
CNAG_01964	CNAG_01964-t26_1	 CNK03020	
CNAG_01965	CNAG_01965-t26_1	 CNK03030	
CNAG_01969	CNAG_01969-t26_1	 CNK03040	
CNAG_01970	CNAG_01970-t26_1	 CNK03050	
CNAG_01972	CNAG_01972-t26_1	 CNK03060, CNK03070	
CNAG_01972	CNAG_01972-t26_2	 CNK03060, CNK03070	
CNAG_01973	CNAG_01973-t26_1	 CNK03060, CNK03070	
CNAG_01974	CNAG_01974-t26_1	 CNK03080	
CNAG_01975	CNAG_01975-t26_1	 CNK03090	
CNAG_01976	CNAG_01976-t26_1	 CNK03100	
CNAG_01978	CNAG_01978-t26_1	 CNK03110	
CNAG_01979	CNAG_01979-t26_1	 CNK03120	
CNAG_01980	CNAG_01980-t26_1	 CNK03130	
CNAG_01981	CNAG_01981-t26_1	 CNK03140	
CNAG_01982	CNAG_01982-t26_1	 CNK03150	
CNAG_01983	CNAG_01983-t26_1	 CNK03160	
CNAG_01984	CNAG_01984-t26_1	 CNK03170	
CNAG_01985	CNAG_01985-t26_1	 CNK03180	
CNAG_01986	CNAG_01986-t26_1	 CNK03185	
CNAG_01987	CNAG_01987-t26_1	 CNK03190	
CNAG_01988	CNAG_01988-t26_1	 CNK03200	
CNAG_01988	CNAG_01988-t26_2	 CNK03200	
CNAG_01989	CNAG_01989-t26_1	 CNK03220	
CNAG_01990	CNAG_01990-t26_1	 CNK03230	
CNAG_01991	CNAG_01991-t26_1	 CNK03240	
CNAG_01992	CNAG_01992-t26_1	 CNK03260, CNK03280	
CNAG_01993	CNAG_01993-t26_1	 CNK03270	
CNAG_01994	CNAG_01994-t26_1	 CNK03260, CNK03280	
CNAG_01995	CNAG_01995-t26_1	 CNK03310	
CNAG_01996	CNAG_01996-t26_1	 CNK03320	
CNAG_01996	CNAG_01996-t26_2	 CNK03320	
CNAG_01997	CNAG_01997-t26_1	 CNK03330	
CNAG_02000	CNAG_02000-t26_1	 CNK03350	
CNAG_02001	CNAG_02001-t26_1	 CNK03360	
CNAG_02002	CNAG_02002-t26_1	 CNK03370	
CNAG_02004	CNAG_02004-t26_1	 CNK03385	
CNAG_02005	CNAG_02005-t26_1	 CNK03400	
CNAG_02006	CNAG_02006-t26_1	 CNK03410	
CNAG_02007	CNAG_02007-t26_1	 CNK03420	
CNAG_02008	CNAG_02008-t26_1	 CNK03430	
CNAG_02009	CNAG_02009-t26_1	 CNK03440	
CNAG_02010	CNAG_02010-t26_1	 CNK03450	
CNAG_02010	CNAG_02010-t26_2	 CNK03450	
CNAG_02011	CNAG_02011-t26_1	 CNK03460	
CNAG_02012	CNAG_02012-t26_1	 CNK03470	
CNAG_02012	CNAG_02012-t26_2	 CNK03470	
CNAG_02013	CNAG_02013-t26_1	 CNK03480	
CNAG_02013	CNAG_02013-t26_2	 CNK03480	
CNAG_02020	CNAG_02020-t26_1	 CNE05140	
CNAG_02021	CNAG_02021-t26_1	 CNE05130	
CNAG_02022	CNAG_02022-t26_1	 CNE05120	
CNAG_02023	CNAG_02023-t26_1	 CNE05110	
CNAG_02023	CNAG_02023-t26_2	 CNE05110	
CNAG_02024	CNAG_02024-t26_1	 CNE05100	
CNAG_02025	CNAG_02025-t26_1	 CNE05090	
CNAG_02026	CNAG_02026-t26_1	 CNE05080	
CNAG_02027	CNAG_02027-t26_1	 CNE05070	
CNAG_02028	CNAG_02028-t26_1	 CNE05060	
CNAG_02029	CNAG_02029-t26_1	 CNE05050	
CNAG_02030	CNAG_02030-t26_1	 CNE05040	
CNAG_02031	CNAG_02031-t26_1	 CNE03780	
CNAG_02032	CNAG_02032-t26_1	 CNE05030	
CNAG_02033	CNAG_02033-t26_1	 CNE05020	
CNAG_02034	CNAG_02034-t26_1	 CNE05010	
CNAG_02035	CNAG_02035-t26_1	 CNE05000	
CNAG_02036	CNAG_02036-t26_1	 CNE04990	
CNAG_02037	CNAG_02037-t26_1	 CNE04980	
CNAG_02038	CNAG_02038-t26_1	 CNE04970	
CNAG_02039	CNAG_02039-t26_1	 CNE04960	
CNAG_02039	CNAG_02039-t26_2	 CNE04960	
CNAG_02040	CNAG_02040-t26_1	 CNE04950	
CNAG_02041	CNAG_02041-t26_1	 CNE04940	
CNAG_02043	CNAG_02043-t26_1	 CNE04915	
CNAG_02043	CNAG_02043-t26_2	 CNE04915	
CNAG_02044	CNAG_02044-t26_1	 CNE04910	
CNAG_02045	CNAG_02045-t26_1	 CNE04900	
CNAG_02046	CNAG_02046-t26_1	 CNE04890	
CNAG_02047	CNAG_02047-t26_1	 CNE04880	
CNAG_02048	CNAG_02048-t26_1	 CNE04860, CNE04870	
CNAG_02049	CNAG_02049-t26_1	 CNE04860, CNE04870	
CNAG_02050	CNAG_02050-t26_1	 CNE04840	
CNAG_02050	CNAG_02050-t26_2	 CNE04840	
CNAG_02051	CNAG_02051-t26_1	 CNE04830	
CNAG_02052	CNAG_02052-t26_1	 CNE04820	
CNAG_02053	CNAG_02053-t26_1	 CNE04810	
CNAG_02054	CNAG_02054-t26_1	 CNE04790, CNE04800	
CNAG_02055	CNAG_02055-t26_1	 CNE04790, CNE04800	
CNAG_02056	CNAG_02056-t26_1	 CNE04780	
CNAG_02057	CNAG_02057-t26_1	 CNE04770	
CNAG_02057	CNAG_02057-t26_2	 CNE04770	
CNAG_02057	CNAG_02057-t26_3	 CNE04770	
CNAG_02059	CNAG_02059-t26_1	 CNE04760	
CNAG_02060	CNAG_02060-t26_1	 CNE04750	
CNAG_02062	CNAG_02062-t26_1	 CNE04730	
CNAG_02063	CNAG_02063-t26_1	 CNE04720	
CNAG_02064	CNAG_02064-t26_1	 CNE04710	
CNAG_02065	CNAG_02065-t26_1	 CNE04700	
CNAG_02065	CNAG_02065-t26_2	 CNE04700	
CNAG_02066	CNAG_02066-t26_1	 CNE04695	
CNAG_02067	CNAG_02067-t26_1	 CNE04690	
CNAG_02068	CNAG_02068-t26_1	 CNE04680	
CNAG_02069	CNAG_02069-t26_1	 CNE04670	
CNAG_02070	CNAG_02070-t26_1	 CNE04660	
CNAG_02071	CNAG_02071-t26_1	 CNE04650	
CNAG_02072	CNAG_02072-t26_1	 CNE04640	
CNAG_02073	CNAG_02073-t26_1	 CNE04630	
CNAG_02074	CNAG_02074-t26_1	 CNE04620	
CNAG_02075	CNAG_02075-t26_1	 CNE04610	
CNAG_02076	CNAG_02076-t26_1	 CNE04600	
CNAG_02077	CNAG_02077-t26_1	 CNE04595	
CNAG_02078	CNAG_02078-t26_1	 CNE04590	
CNAG_02079	CNAG_02079-t26_1	 CNE04580	
CNAG_02080	CNAG_02080-t26_1	 CNE04560	
CNAG_02080	CNAG_02080-t26_2	 CNE04560	
CNAG_02081	CNAG_02081-t26_1	 CNE04550	
CNAG_02082	CNAG_02082-t26_1	 CNE04540	
CNAG_02083	CNAG_02083-t26_1	 CNE04530	
CNAG_02084	CNAG_02084-t26_1	 CNE04510	
CNAG_02085	CNAG_02085-t26_1	 CNE04500	
CNAG_02086	CNAG_02086-t26_1	 CNE04480, CNE04490	
CNAG_02087	CNAG_02087-t26_1	 CNE04480, CNE04490	
CNAG_02088	CNAG_02088-t26_1	 CNE04470	
CNAG_02089	CNAG_02089-t26_1	 CNE04460	
CNAG_02090	CNAG_02090-t26_1	 CNE04450	
CNAG_02091	CNAG_02091-t26_1	 CNE04440	
CNAG_02092	CNAG_02092-t26_1	 CNE04430	
CNAG_02093	CNAG_02093-t26_1	 CNE04420	
CNAG_02094	CNAG_02094-t26_1	 CNE04410	
CNAG_02095	CNAG_02095-t26_1	 CNE04400	
CNAG_02096	CNAG_02096-t26_1	 CNE04390	
CNAG_02097	CNAG_02097-t26_1	 CNE04380	
CNAG_02099	CNAG_02099-t26_1	 CNE04360, CNE04370	
CNAG_02100	CNAG_02100-t26_1	 CNE04360, CNE04370	
CNAG_02101	CNAG_02101-t26_1	 CNE04350	
CNAG_02102	CNAG_02102-t26_1	 CNE04340	
CNAG_02103	CNAG_02103-t26_1	 CNE04330	
CNAG_02103	CNAG_02103-t26_2	 CNE04330	
CNAG_02104	CNAG_02104-t26_1	 CNE04320	
CNAG_02105	CNAG_02105-t26_1	 CNE04315	
CNAG_02105	CNAG_02105-t26_2	 CNE04315	
CNAG_02106	CNAG_02106-t26_1	 CNE04310	
CNAG_02107	CNAG_02107-t26_1	 CNE04300	
CNAG_02108	CNAG_02108-t26_1	 CNE04290	
CNAG_02109	CNAG_02109-t26_1	 CNE04280	
CNAG_02110	CNAG_02110-t26_1	 CNE04270	
CNAG_02111	CNAG_02111-t26_1	 CNE04260	
CNAG_02112	CNAG_02112-t26_1	 CNE04250	
CNAG_02113	CNAG_02113-t26_1	 CNE04240	
CNAG_02114	CNAG_02114-t26_1	 CNE04230	
CNAG_02115	CNAG_02115-t26_1	 CNE04220	
CNAG_02116	CNAG_02116-t26_1	 CNE04210	
CNAG_02117	CNAG_02117-t26_1	 CNE04200	
CNAG_02118	CNAG_02118-t26_1	 CNE04190	
CNAG_02119	CNAG_02119-t26_1	 CNE04180	
CNAG_02120	CNAG_02120-t26_1	 CNE04170	
CNAG_02121	CNAG_02121-t26_1	 CNE04160	
CNAG_02122	CNAG_02122-t26_1	 CNE04150	
CNAG_02123	CNAG_02123-t26_1	 CNE04140	
CNAG_02124	CNAG_02124-t26_1	 CNE04130	
CNAG_02125	CNAG_02125-t26_1	 CNE04120	
CNAG_02125	CNAG_02125-t26_2	 CNE04120	
CNAG_02126	CNAG_02126-t26_1	 CNE04110	
CNAG_02127	CNAG_02127-t26_1	 CNE04100	
CNAG_02128	CNAG_02128-t26_1	 CNE04090	
CNAG_02129	CNAG_02129-t26_1	 CNE04080	
CNAG_02130	CNAG_02130-t26_1	 CNE04060	
CNAG_02131	CNAG_02131-t26_1	 CNE04050	
CNAG_02132	CNAG_02132-t26_1	 CNE04040	
CNAG_02133	CNAG_02133-t26_1	 CNE04030	
CNAG_02134	CNAG_02134-t26_1	 CNE04020	
CNAG_02135	CNAG_02135-t26_1	 CNE04010	
CNAG_02136	CNAG_02136-t26_1	 CNE04000	
CNAG_02137	CNAG_02137-t26_1	 CNE03990	
CNAG_02138	CNAG_02138-t26_1	 CNE03980	
CNAG_02139	CNAG_02139-t26_1	 CNE03970	
CNAG_02140	CNAG_02140-t26_1	 CNE03960	
CNAG_02143	CNAG_02143-t26_1	 CNE03930	
CNAG_02143	CNAG_02143-t26_2	 CNE03930	
CNAG_02144	CNAG_02144-t26_1	 CNE03920	
CNAG_02145	CNAG_02145-t26_1	 CNE03910	
CNAG_02146	CNAG_02146-t26_1	 CNE03900	
CNAG_02147	CNAG_02147-t26_1	 CNE03890	
CNAG_02148	CNAG_02148-t26_1	 CNE03880	
CNAG_02148	CNAG_02148-t26_2	 CNE03880	
CNAG_02149	CNAG_02149-t26_1	 CNE03870	
CNAG_02150	CNAG_02150-t26_1	 CNE03860	
CNAG_02151	CNAG_02151-t26_1	 CNE03850	
CNAG_02152	CNAG_02152-t26_1	 CNE03840	
CNAG_02153	CNAG_02153-t26_1	 CNE03830	
CNAG_02154	CNAG_02154-t26_1	 CNE03820	
CNAG_02156	CNAG_02156-t26_1	 CNE03810	
CNAG_02157	CNAG_02157-t26_1	 CNE03800	
CNAG_02161	CNAG_02161-t26_1	 CNE03770	
CNAG_02162	CNAG_02162-t26_1	 CNE03760	
CNAG_02163	CNAG_02163-t26_1	 CNE03750	
CNAG_02164	CNAG_02164-t26_1	 CNE03740	
CNAG_02165	CNAG_02165-t26_1	 CNE03730	
CNAG_02166	CNAG_02166-t26_1	 CNE03720	
CNAG_02167	CNAG_02167-t26_1	 CNE03710	
CNAG_02168	CNAG_02168-t26_1	 CNE03700	
CNAG_02169	CNAG_02169-t26_1	 CNE03680	
CNAG_02170	CNAG_02170-t26_1	 CNE03670	
CNAG_02171	CNAG_02171-t26_1	 CNE03660	
CNAG_02172	CNAG_02172-t26_1	 CNE03650	
CNAG_02173	CNAG_02173-t26_1	 CNE03640	
CNAG_02174	CNAG_02174-t26_1	 CNE03630	
CNAG_02174	CNAG_02174-t26_2	 CNE03630	
CNAG_02174	CNAG_02174-t26_3	 CNE03630	
CNAG_02175	CNAG_02175-t26_1	 CNE03620	
CNAG_02177	CNAG_02177-t26_1	 CNE03610	
CNAG_02178	CNAG_02178-t26_1	 CNE03600	
CNAG_02179	CNAG_02179-t26_1	 CNE03590	
CNAG_02180	CNAG_02180-t26_1	 CNE03570	
CNAG_02181	CNAG_02181-t26_1	 CNE03540, CNE03550, CNE03560	
CNAG_02182	CNAG_02182-t26_1	 CNE03540, CNE03550, CNE03560	
CNAG_02183	CNAG_02183-t26_1	 CNE03530	
CNAG_02184	CNAG_02184-t26_1	 CNE03525	
CNAG_02185	CNAG_02185-t26_1	 CNE03520	
CNAG_02186	CNAG_02186-t26_1	 CNE03510	
CNAG_02187	CNAG_02187-t26_1	 CNE03500	
CNAG_02188	CNAG_02188-t26_1	 CNE03490	
CNAG_02189	CNAG_02189-t26_1	 CNE03480	
CNAG_02190	CNAG_02190-t26_1	 CNE03470	
CNAG_02191	CNAG_02191-t26_1	 CNE03465	
CNAG_02192	CNAG_02192-t26_1	 CNE03463	
CNAG_02193	CNAG_02193-t26_1	 CNE03460	
CNAG_02194	CNAG_02194-t26_1	 CNE03450	
CNAG_02195	CNAG_02195-t26_1	 CNE03440	
CNAG_02196	CNAG_02196-t26_1	 CNE03430	
CNAG_02197	CNAG_02197-t26_1	 CNE03420	
CNAG_02198	CNAG_02198-t26_1	 CNE03410	
CNAG_02199	CNAG_02199-t26_1	 CNE03395, CNE03400	
CNAG_02201	CNAG_02201-t26_1	 CNE03390	
CNAG_02202	CNAG_02202-t26_1	 CNE03380	
CNAG_02203	CNAG_02203-t26_1	 CNE03370	
CNAG_02203	CNAG_02203-t26_2	 CNE03370	
CNAG_02204	CNAG_02204-t26_1	 CNE03360	
CNAG_02205	CNAG_02205-t26_1	 CNE03350	
CNAG_02205	CNAG_02205-t26_2	 CNE03350	
CNAG_02207	CNAG_02207-t26_1	 CNE03340	
CNAG_02208	CNAG_02208-t26_1	 CNE03330	
CNAG_02209	CNAG_02209-t26_1	 CNE03320	
CNAG_02210	CNAG_02210-t26_1	 CNE03310	
CNAG_02211	CNAG_02211-t26_1	 CNE03300	
CNAG_02212	CNAG_02212-t26_1	 CNE03290	
CNAG_02213	CNAG_02213-t26_1	 CNE03280	
CNAG_02214	CNAG_02214-t26_1	 CNE03270	
CNAG_02215	CNAG_02215-t26_1	 CNE03260	
CNAG_02215	CNAG_02215-t26_2	 CNE03260	
CNAG_02216	CNAG_02216-t26_1	 CNE03250	
CNAG_02217	CNAG_02217-t26_1	 CNE03240	
CNAG_02218	CNAG_02218-t26_1	 CNE03230	
CNAG_02219	CNAG_02219-t26_1	 CNE03220	
CNAG_02220	CNAG_02220-t26_1	 CNE03200	
CNAG_02221	CNAG_02221-t26_1	 CNE03190	
CNAG_02222	CNAG_02222-t26_1	 CNE03180	
CNAG_02223	CNAG_02223-t26_1	 CNE03170	
CNAG_02224	CNAG_02224-t26_1	 CNE03160	
CNAG_02224	CNAG_02224-t26_2	 CNE03160	
CNAG_02225	CNAG_02225-t26_1	 CNE03150	
CNAG_02226	CNAG_02226-t26_1	 CNE03140	
CNAG_02227	CNAG_02227-t26_1	 CNE03130	
CNAG_02228	CNAG_02228-t26_1	 CNE03120	
CNAG_02228	CNAG_02228-t26_2	 CNE03120	
CNAG_02229	CNAG_02229-t26_1	 CNE03110	
CNAG_02229	CNAG_02229-t26_2	 CNE03110	
CNAG_02230	CNAG_02230-t26_1	 CNE03100	
CNAG_02231	CNAG_02231-t26_1	 CNE01920, CNE03090	
CNAG_02232	CNAG_02232-t26_1	 CNE03080	
CNAG_02233	CNAG_02233-t26_1	 CNE03070	
CNAG_02234	CNAG_02234-t26_1	 CNE03060	
CNAG_02235	CNAG_02235-t26_1	 CNE03055	
CNAG_02236	CNAG_02236-t26_1	 CNE03050	
CNAG_02237	CNAG_02237-t26_1	 CNE03040	
CNAG_02238	CNAG_02238-t26_1	 CNE03030	
CNAG_02239	CNAG_02239-t26_1	 CNE03020	
CNAG_02240	CNAG_02240-t26_1	 CNE03010	
CNAG_02254	CNAG_02254-t26_1	 CNE02910	
CNAG_02255	CNAG_02255-t26_1	 CNE02900	
CNAG_02257	CNAG_02257-t26_1	 CNE02890	
CNAG_02258	CNAG_02258-t26_1	 CNE02880	
CNAG_02258	CNAG_02258-t26_2	 CNE02880	
CNAG_02259	CNAG_02259-t26_1	 CNE02870	
CNAG_02260	CNAG_02260-t26_1	 CNE02860	
CNAG_02261	CNAG_02261-t26_1	 CNE02850	
CNAG_02262	CNAG_02262-t26_1	 CNE01270, CNE02840	
CNAG_02263	CNAG_02263-t26_1	 CNE02830	
CNAG_02264	CNAG_02264-t26_1	 CNE02820	
CNAG_02264	CNAG_02264-t26_2	 CNE02820	
CNAG_02265	CNAG_02265-t26_1	 CNE02810	
CNAG_02266	CNAG_02266-t26_1	 CNE02800	
CNAG_02267	CNAG_02267-t26_1	 CNE02770	
CNAG_02268	CNAG_02268-t26_1	 CNE02760	
CNAG_02269	CNAG_02269-t26_1	 CNE02750	
CNAG_02270	CNAG_02270-t26_1	 CNE02740	
CNAG_02280	CNAG_02280-t26_1	 CNE02660	
CNAG_02281	CNAG_02281-t26_1	 CNE02650	
CNAG_02281	CNAG_02281-t26_2	 CNE02650	
CNAG_02281	CNAG_02281-t26_3	 CNE02650	
CNAG_02282	CNAG_02282-t26_1	 CNE02640	
CNAG_02282	CNAG_02282-t26_2	 CNE02640	
CNAG_02283	CNAG_02283-t26_1	 CNE02630	
CNAG_02284	CNAG_02284-t26_1	 CNE02620	
CNAG_02285	CNAG_02285-t26_1	 CNE02610	
CNAG_02286	CNAG_02286-t26_1	 CNE02590	
CNAG_02287	CNAG_02287-t26_1	 CNE02580	
CNAG_02288	CNAG_02288-t26_1	 CNE02570	
CNAG_02289	CNAG_02289-t26_1	 CNE02560	
CNAG_02290	CNAG_02290-t26_1	 CNE02550	
CNAG_02291	CNAG_02291-t26_1	 CNE02525	
CNAG_02292	CNAG_02292-t26_1	 CNE02520	
CNAG_02293	CNAG_02293-t26_1	 CNE02510	
CNAG_02293	CNAG_02293-t26_2	 CNE02510	
CNAG_02294	CNAG_02294-t26_1	 CNE02500	
CNAG_02295	CNAG_02295-t26_1	 CNE02490	
CNAG_02296	CNAG_02296-t26_1	 CNE02480	
CNAG_02297	CNAG_02297-t26_1	 CNE02475	
CNAG_02298	CNAG_02298-t26_1	 CNE02470	
CNAG_02299	CNAG_02299-t26_1	 CNE02460	
CNAG_02300	CNAG_02300-t26_1	 CNE02450	
CNAG_02301	CNAG_02301-t26_1	 CNE02440	
CNAG_02302	CNAG_02302-t26_1	 CNE02435	
CNAG_02302	CNAG_02302-t26_2	 CNE02435	
CNAG_02303	CNAG_02303-t26_1	 CNE02430	
CNAG_02304	CNAG_02304-t26_1	 CNE02420	
CNAG_02305	CNAG_02305-t26_1	 CNE02410	
CNAG_02306	CNAG_02306-t26_1	 CNE02400	
CNAG_02307	CNAG_02307-t26_1	 CNE02390	
CNAG_02308	CNAG_02308-t26_1	 CNE02380	
CNAG_02309	CNAG_02309-t26_1	 CNE02370	
CNAG_02310	CNAG_02310-t26_1	 CNE02360	
CNAG_02311	CNAG_02311-t26_1	 CNE02350	
CNAG_02312	CNAG_02312-t26_1	 CNE02340	
CNAG_02313	CNAG_02313-t26_1	 CNE02330	
CNAG_02313	CNAG_02313-t26_2	 CNE02330	
CNAG_02314	CNAG_02314-t26_1	 CNE02320	
CNAG_02315	CNAG_02315-t26_1	 CNE02310	
CNAG_02316	CNAG_02316-t26_1	 CNE02300	
CNAG_02317	CNAG_02317-t26_1	 CNE02290	
CNAG_02318	CNAG_02318-t26_1	 CNE02270, CNE02280	
CNAG_02318	CNAG_02318-t26_2	 CNE02270, CNE02280	
CNAG_02319	CNAG_02319-t26_1	 CNE02260	
CNAG_02321	CNAG_02321-t26_1	 CNE02255	
CNAG_02322	CNAG_02322-t26_1	 CNE02250	
CNAG_02323	CNAG_02323-t26_1	 CNE02240	
CNAG_02324	CNAG_02324-t26_1	 CNE02230	
CNAG_02324	CNAG_02324-t26_2	 CNE02230	
CNAG_02325	CNAG_02325-t26_1	 CNE02220	
CNAG_02326	CNAG_02326-t26_1	 CNE02210	
CNAG_02327	CNAG_02327-t26_1	 CNE02200	
CNAG_02328	CNAG_02328-t26_1	 CNE02190	
CNAG_02330	CNAG_02330-t26_1	 CNE02170	
CNAG_02331	CNAG_02331-t26_1	 CNE02160	
CNAG_02332	CNAG_02332-t26_1	 CNE02150	
CNAG_02333	CNAG_02333-t26_1	 CNE02140	
CNAG_02334	CNAG_02334-t26_1	 CNE02135	
CNAG_02335	CNAG_02335-t26_1	 CNE02120	
CNAG_02336	CNAG_02336-t26_1	 CNE02110	
CNAG_02337	CNAG_02337-t26_1	 CNE02040, CNE02100	
CNAG_02338	CNAG_02338-t26_1	 CNE02090	
